muB,pressure,epsilon,eos
1493.4949899799599,0.0009397849545090181,0.0035250122304609217,v0.00d1.40
1495.2024048096193,0.0009449047332665335,0.0035383754769539085,v0.00d1.40
1496.9098196392786,0.0009500403525050101,0.0035517781142284568,v0.00d1.40
1498.6172344689378,0.0009551759717434867,0.0035651807515030055,v0.00d1.40
1500.3246492985973,0.0009603218336673347,0.0035786089819639278,v0.00d1.40
1502.0320641282565,0.0009655113218436876,0.0035921462204408826,v0.00d1.40
1503.7394789579157,0.00097070081002004,0.0036056834589178353,v0.00d1.40
1505.446893787575,0.0009758902981963924,0.003619220697394789,v0.00d1.40
1507.1543086172344,0.0009811164356713425,0.0036328493186372746,v0.00d1.40
1508.8617234468938,0.0009863601342685372,0.0036465217274549103,v0.00d1.40
1510.569138276553,0.0009916038328657312,0.003660194136272545,v0.00d1.40
1512.2765531062125,0.0009968563811623248,0.0036738887154308623,v0.00d1.40
1513.983967935872,0.0010021547170340685,0.0036876980020040095,v0.00d1.40
1515.6913827655312,0.0010074530529058116,0.003701507288577155,v0.00d1.40
1517.3987975951904,0.001012751388777555,0.003715316575150301,v0.00d1.40
1519.1062124248497,0.0010180851603206415,0.0037292152805611226,v0.00d1.40
1520.8136272545091,0.001023438190380762,0.003743162583166334,v0.00d1.40
1522.5210420841684,0.001028791220440882,0.0037571098857715436,v0.00d1.40
1524.2284569138276,0.001034151637274549,0.0037710757695390775,v0.00d1.40
1525.935871743487,0.001039559873747495,0.0037851619418837676,v0.00d1.40
1527.6432865731463,0.0010449681102204411,0.0037992481142284573,v0.00d1.40
1529.3507014028055,0.0010503763466933869,0.003813334286573146,v0.00d1.40
1531.0581162324647,0.0010558189719438874,0.0038275072244488965,v0.00d1.40
1532.7655310621242,0.0010612826993987975,0.0038417334048096194,v0.00d1.40
1534.4729458917836,0.0010667464268537077,0.0038559595851703414,v0.00d1.40
1536.1803607214429,0.0010722160761523047,0.0038702007054108216,v0.00d1.40
1537.887775551102,0.0010777358637274546,0.0038845683166332657,v0.00d1.40
1539.5951903807618,0.0010832556513026056,0.0038989359278557125,v0.00d1.40
1541.302605210421,0.0010887754388777557,0.003913303539078157,v0.00d1.40
1543.0100200400802,0.0010943282204408816,0.003927755318637274,v0.00d1.40
1544.7174348697397,0.001099903783567135,0.00394226521442886,v0.00d1.40
1546.424849699399,0.0011054793466933872,0.003956775110220442,v0.00d1.40
1548.1322645290581,0.0011110593186372747,0.003971296138276553,v0.00d1.40
1549.8396793587174,0.0011166917955911823,0.003985949741482965,v0.00d1.40
1551.5470941883766,0.0011223242725450899,0.004000603344689378,v0.00d1.40
1553.254509018036,0.0011279567494989985,0.004015256947895792,v0.00d1.40
1554.9619238476953,0.0011336211302605211,0.004029992314629259,v0.00d1.40
1556.6693386773545,0.0011393102364729458,0.004044791048096192,v0.00d1.40
1558.3767535070142,0.0011449993426853712,0.004059589781563127,v0.00d1.40
1560.0841683366734,0.0011506912685370744,0.004074395697394791,v0.00d1.40
1561.7915831663327,0.0011564375731462925,0.0040893401302605215,v0.00d1.40
1563.4989979959919,0.0011621838777555106,0.004104284563126251,v0.00d1.40
1565.2064128256511,0.001167930182364729,0.004119228995991982,v0.00d1.40
1566.9138276553108,0.0011737074048096196,0.004134252170340682,v0.00d1.40
1568.62124248497,0.0011795114769539078,0.004149343725450901,v0.00d1.40
1570.3286573146295,0.0011853155490981972,0.004164435280561124,v0.00d1.40
